id,c_date,campaign_name,category,campaign_id,impressions, mark_spent ,clicks,leads,orders,Conversion Rate, revenue ,Profit,CPC,CTR,,
171,5/16/21,instagram_tier1,social,9034945,4286895," $124,706.09 ",22870,354,31,8.76%," $197,663 "," $72,957 ",,,,
172,5/16/21,instagram_tier2,social,983498,14228278," $107,609.64 ",39568,773,28,3.62%," $39,880 "," $(67,730)",,,,
173,5/16/21,facebook_retargeting,social,4387490,85055," $27,225.02 ",2268,40,12,30.00%," $57,984 "," $30,759 ",,,,
174,5/16/21,facebook_lal,social,544756,1484249," $319,808.95 ",8887,238,35,14.71%," $30,839 "," $(288,970)",,,,
175,5/16/21,instagram_blogger,influencer,374754,3605944," $526,244.10 ",26164,999,163,16.32%," $766,341 "," $240,097 ",,,,
176,5/16/21,banner_partner,media,39889,60643386," $245,857.89 ",30799,483,63,13.04%," $235,722 "," $(10,136)",,,,
177,5/17/21,facebook_tier1,social,349043,5112958," $554,300.49 ",21568,554,98,17.69%," $405,822 "," $(148,478)",,,,
178,5/17/21,facebOOK_tier2,social,348934,6741346," $377,696.25 ",24710,606,57,9.41%," $357,665 "," $(20,031)",,,,
179,5/17/21,google_hot,search,89459845,454049," $129,286.54 ",7983,190,34,17.89%," $215,847 "," $86,560 ",,,,
180,5/17/21,google_wide,search,127823,4819407," $187,736.22 ",22755,428,39,9.11%," $132,678 "," $(55,058)",,,,
181,5/17/21,youtube_blogger,influencer,10934,4111790," $351,884.20 ",46228,881,151,17.14%," $1,046,678 "," $694,794 ",,,,
182,5/17/21,instagram_tier1,social,9034945,4201791," $220,033.46 ",29148,514,79,15.37%," $443,480 "," $223,447 ",,,,
183,5/17/21,instagram_tier2,social,983498,39342432," $191,958.66 ",41976,993,50,5.04%," $126,690 "," $(65,269)",,,,
184,5/17/21,facebook_retargeting,social,4387490,96020," $31,074.87 ",3132,43,10,23.26%," $47,219 "," $16,144 ",,,,
185,5/17/21,facebook_lal,social,544756,1554647," $273,341.34 ",9807,179,34,18.99%," $30,124 "," $(243,217)",,,,
186,5/17/21,instagram_blogger,influencer,374754,2886158," $438,729.79 ",28480,847,138,16.29%," $488,256 "," $49,526 ",,,,
187,5/17/21,banner_partner,media,39889,16597461," $606,156.62 ",40670,737,148,20.08%," $612,537 "," $6,380 ",,,,
188,5/18/21,facebook_tier1,social,349043,5046316," $35,629.54 ",22045,68,7,10.29%," $22,470 "," $(13,160)",,,,
189,5/18/21,facebOOK_tier2,social,348934,5001578," $429,992.74 ",31424,1175,58,4.94%," $272,723 "," $(157,270)",,,,
190,5/18/21,google_hot,search,89459845,483497," $118,962.37 ",9026,158,27,17.09%," $198,840 "," $79,878 ",,,,
191,5/18/21,google_wide,search,127823,8590561," $206,934.27 ",25638,422,46,10.90%," $94,743 "," $(112,191)",,,,
192,5/18/21,youtube_blogger,influencer,10934,4347817," $102,453.40 ",51915,142,33,23.24%," $239,623 "," $137,170 ",,,,
193,5/18/21,instagram_tier1,social,9034945,10149037," $238,220.44 ",28706,528,70,13.26%," $487,953 "," $249,733 ",,,,
194,5/18/21,instagram_tier2,social,983498,15769960," $53,221.83 ",59770,1005,17,1.69%," $38,988 "," $(14,234)",,,,
195,5/18/21,facebook_retargeting,social,4387490,104855," $19,622.20 ",3196,29,5,17.24%," $30,822 "," $11,200 ",,,,
196,5/18/21,facebook_lal,social,544756,1276007," $149,440.81 ",10018,149,15,10.07%," $21,177 "," $(128,264)",,,,
197,5/18/21,instagram_blogger,influencer,374754,2338466," $613,858.38 ",34965,887,119,13.42%," $898,333 "," $284,475 ",,,,
198,5/18/21,banner_partner,media,39889,407310397," $352,539.50 ",34090,869,100,11.51%," $502,305 "," $149,766 ",,,,
199,5/19/21,facebook_tier1,social,349043,16425481," $63,798.10 ",23839,73,8,10.96%," $49,713 "," $(14,085)",,,,
200,5/19/21,facebOOK_tier2,social,348934,6114707," $463,145.23 ",34891,849,51,6.01%," $301,928 "," $(161,217)",,,,
201,5/19/21,google_hot,search,89459845,340570," $9,627.51 ",11529,11,2,18.18%," $13,562 "," $3,934 ",,,,
202,5/19/21,google_wide,search,127823,8672333," $74,631.38 ",24347,321,21,6.54%," $85,929 "," $11,298 ",,,,
203,5/19/21,youtube_blogger,influencer,10934,3042405," $889,007.59 ",55929,1731,407,23.51%," $2,557,441 "," $1,668,433 ",,,,
204,5/19/21,instagram_tier1,social,9034945,7038434," $347,231.64 ",30561,1003,99,9.87%," $540,319 "," $193,087 ",,,,
205,5/19/21,instagram_tier2,social,983498,13100574," $11,503.78 ",60931,152,3,1.97%," $3,175 "," $(8,329)",,,,
206,5/19/21,facebook_retargeting,social,4387490,117135," $2,719.45 ",3117,8,1,12.50%," $4,922 "," $2,203 ",,,,
207,5/19/21,facebook_lal,social,544756,1527866," $410,691.81 ",15074,230,37,16.09%," $74,062 "," $(336,630)",,,,
208,5/19/21,instagram_blogger,influencer,374754,3328239," $473,636.38 ",33242,563,105,18.65%," $572,835 "," $99,199 ",,,,
209,5/19/21,banner_partner,media,39889,19034160," $461,711.93 ",47116,997,134,13.44%," $609,968 "," $148,256 ",,,,
210,5/20/21,facebook_tier1,social,349043,10787570," $67,959.86 ",30657,77,12,15.58%," $54,610 "," $(13,350)",,,,
211,5/20/21,facebOOK_tier2,social,348934,7410186," $526,564.85 ",38072,920,72,7.83%," $458,908 "," $(67,657)",,,,
212,5/20/21,google_hot,search,89459845,446247," $169,214.68 ",10454,345,47,13.62%," $410,423 "," $241,208 ",,,,
213,5/20/21,google_wide,search,127823,4999874," $460,939.62 ",33499,657,80,12.18%," $260,786 "," $(200,154)",,,,
214,5/20/21,youtube_blogger,influencer,10934,5426945," $279,840.10 ",44603,970,179,18.45%," $1,436,284 "," $1,156,444 ",,,,
215,5/20/21,instagram_tier1,social,9034945,6179746," $406,298.54 ",29467,1091,115,10.54%," $899,419 "," $493,120 ",,,,
216,5/20/21,instagram_tier2,social,983498,11367391," $169,583.69 ",52875,1125,47,4.18%," $63,914 "," $(105,670)",,,,
217,5/20/21,facebook_retargeting,social,4387490,90393," $67,612.84 ",3986,127,22,17.32%," $131,419 "," $63,806 ",,,,
218,5/20/21,facebook_lal,social,544756,1164175," $144,217.98 ",16237,99,18,18.18%," $20,122 "," $(124,096)",,,,
219,5/20/21,instagram_blogger,influencer,374754,5150728," $570,863.16 ",39138,962,156,16.22%," $695,440 "," $124,577 ",,,,
220,5/20/21,banner_partner,media,39889,27818953," $884,026.73 ",54517,1687,226,13.40%," $940,358 "," $56,331 ",,,,
221,5/21/21,facebook_tier1,social,349043,457341," $31,486.34 ",2124,58,8,13.79%," $34,314 "," $2,828 ",,,,
222,5/21/21,facebOOK_tier2,social,348934,544580," $36,264.25 ",3778,103,5,4.85%," $30,897 "," $(5,367)",,,,
223,5/21/21,google_hot,search,89459845,56612," $8,582.39 ",983,16,2,12.50%," $13,979 "," $5,397 ",,,,
224,5/21/21,google_wide,search,127823,451679," $17,002.05 ",1982,51,4,7.84%," $13,558 "," $(3,444)",,,,
225,5/21/21,youtube_blogger,influencer,10934,696808," $29,501.31 ",4119,77,18,23.38%," $133,829 "," $104,328 ",,,,
226,5/21/21,instagram_tier1,social,9034945,641654," $29,706.62 ",2196,57,10,17.54%," $60,848 "," $31,141 ",,,,
227,5/21/21,instagram_tier2,social,983498,897490," $14,900.55 ",4423,84,3,3.57%," $6,858 "," $(8,043)",,,,
228,5/21/21,facebook_retargeting,social,4387490,9053," $1,417.37 ",253,2,1,50.00%," $4,238 "," $2,821 ",,,,
229,5/21/21,facebook_lal,social,544756,138207," $28,657.74 ",978,20,4,20.00%," $3,910 "," $(24,748)",,,,
230,5/21/21,instagram_blogger,influencer,374754,314324," $53,557.03 ",2951,93,20,21.51%," $93,611 "," $40,054 ",,,,
231,5/21/21,banner_partner,media,39889,34600437," $26,355.76 ",4479,66,9,13.64%," $37,225 "," $10,869 ",,,,
232,5/22/21,facebook_tier1,social,349043,619895," $57,044.31 ",4204,103,11,10.68%," $54,406 "," $(2,638)",,,,
233,5/22/21,facebOOK_tier2,social,348934,1765391," $99,875.67 ",7860,154,15,9.74%," $58,725 "," $(41,151)",,,,
234,5/22/21,google_hot,search,89459845,102407," $34,664.27 ",1678,56,7,12.50%," $57,864 "," $23,200 ",,,,
235,5/22/21,google_wide,search,127823,1085793," $12,344.63 ",4518,43,4,9.30%," $12,577 ", $232 ,,,,
236,5/22/21,youtube_blogger,influencer,10934,857604," $88,290.11 ",9156,144,50,34.72%," $408,259 "," $319,969 ",,,,
237,5/22/21,instagram_tier1,social,9034945,5444664," $36,510.86 ",5974,128,7,5.47%," $43,892 "," $7,381 ",,,,
238,5/22/21,instagram_tier2,social,983498,2596443," $20,346.70 ",10749,106,6,5.66%," $13,002 "," $(7,345)",,,,
239,5/22/21,facebook_retargeting,social,4387490,15428," $5,302.76 ",684,10,3,30.00%," $12,730 "," $7,427 ",,,,
240,5/22/21,facebook_lal,social,544756,218460," $47,586.00 ",2541,50,5,10.00%," $5,097 "," $(42,489)",,,,
241,5/22/21,instagram_blogger,influencer,374754,600598," $158,291.67 ",5497,233,41,17.60%," $170,642 "," $12,350 ",,,,
242,5/22/21,banner_partner,media,39889,119922325," $55,912.58 ",8710,142,17,11.97%," $93,924 "," $38,011 ",,,,
243,5/23/21,facebook_tier1,social,349043,991434," $11,453.33 ",1237,32,1,3.13%," $8,512 "," $(2,941)",,,,
244,5/23/21,facebOOK_tier2,social,348934,439146," $19,653.77 ",1731,33,2,6.06%," $14,456 "," $(5,198)",,,,
245,5/23/21,google_hot,search,89459845,21941," $4,717.49 ",413,8,1,12.50%," $15,829 "," $11,112 ",,,,
246,5/23/21,google_wide,search,127823,216571," $10,163.00 ",1436,21,3,14.29%," $7,650 "," $(2,513)",,,,
247,5/23/21,youtube_blogger,influencer,10934,309745," $19,538.53 ",2609,49,8,16.33%," $68,830 "," $49,291 ",,,,
248,5/23/21,instagram_tier1,social,9034945,620348, $509.93 ,1174,0,0,0.00%, $-   , $(510),,,,
249,5/23/21,instagram_tier2,social,983498,495718," $4,344.29 ",2925,44,1,2.27%," $3,055 "," $(1,289)",,,,
250,5/23/21,facebook_retargeting,social,4387490,4726," $1,201.10 ",134,2,0,0.00%," $4,762 "," $3,561 ",,,,
251,5/23/21,facebook_lal,social,544756,57990," $17,542.38 ",486,10,1,10.00%," $3,127 "," $(14,415)",,,,
252,5/23/21,instagram_blogger,influencer,374754,129589," $17,292.21 ",1201,28,3,10.71%," $16,474 ", $(818),,,,
253,5/23/21,banner_partner,media,39889,729145," $14,483.84 ",2004,48,6,12.50%," $24,005 "," $9,521 ",,,,
254,5/24/21,facebook_tier1,social,349043,492242," $113,302.86 ",2065,87,17,19.54%," $97,379 "," $(15,924)",,,,
255,5/24/21,facebOOK_tier2,social,348934,470264," $42,683.13 ",3690,65,6,9.23%," $41,437 "," $(1,246)",,,,
256,5/24/21,google_hot,search,89459845,38336," $15,734.71 ",1048,17,2,11.76%," $20,261 "," $4,526 ",,,,
257,5/24/21,google_wide,search,127823,335671," $19,339.89 ",2768,44,5,11.36%," $19,223 ", $(117),,,,
258,5/24/21,youtube_blogger,influencer,10934,430234," $22,295.75 ",4923,53,15,28.30%," $94,957 "," $72,661 ",,,,
259,5/24/21,instagram_tier1,social,9034945,826444," $24,479.97 ",2850,44,6,13.64%," $35,182 "," $10,702 ",,,,
260,5/24/21,instagram_tier2,social,983498,665476," $21,013.96 ",5293,98,6,6.12%," $9,826 "," $(11,188)",,,,
261,5/24/21,facebook_retargeting,social,4387490,8026," $3,193.95 ",340,5,0,0.00%," $5,492 "," $2,298 ",,,,
262,5/24/21,facebook_lal,social,544756,124428," $44,681.11 ",1036,32,5,15.63%," $9,486 "," $(35,195)",,,,
263,5/24/21,instagram_blogger,influencer,374754,375084," $43,706.97 ",2821,63,8,12.70%," $38,422 "," $(5,285)",,,,
264,5/24/21,banner_partner,media,39889,3151415," $38,176.07 ",4266,69,17,24.64%," $61,986 "," $23,810 ",,,,
265,5/25/21,facebook_tier1,social,349043,99348," $13,321.10 ",416,14,2,14.29%," $11,620 "," $(1,701)",,,,
266,5/25/21,facebOOK_tier2,social,348934,109977," $11,566.04 ",625,12,2,16.67%," $9,313 "," $(2,253)",,,,
267,5/25/21,google_hot,search,89459845,9957," $1,253.71 ",193,1,0,0.00%, $-   ," $(1,254)",,,,
268,5/25/21,google_wide,search,127823,64411," $10,368.99 ",512,21,2,9.52%," $6,068 "," $(4,301)",,,,
269,5/25/21,youtube_blogger,influencer,10934,95487," $10,535.98 ",797,25,5,20.00%," $41,898 "," $31,362 ",,,,
270,5/25/21,instagram_tier1,social,9034945,88587," $2,548.91 ",444,6,0,0.00%," $4,939 "," $2,390 ",,,,
271,5/25/21,instagram_tier2,social,983498,110391," $2,400.72 ",1047,23,0,0.00%," $1,671 ", $(730),,,,
272,5/25/21,facebook_retargeting,social,4387490,2267," $1,685.20 ",61,2,1,50.00%," $3,814 "," $2,129 ",,,,
273,5/25/21,facebook_lal,social,544756,24666," $5,940.12 ",276,5,0,0.00%," $1,145 "," $(4,795)",,,,
274,5/25/21,instagram_blogger,influencer,374754,52625," $6,406.82 ",624,14,1,7.14%," $10,303 "," $3,896 ",,,,
275,5/25/21,banner_partner,media,39889,2733491," $8,896.84 ",842,14,3,21.43%," $9,831 ", $934 ,,,,
276,5/26/21,facebook_tier1,social,349043,178887," $20,336.42 ",1295,45,4,8.89%," $25,943 "," $5,607 ",,,,
277,5/26/21,facebOOK_tier2,social,348934,385794," $19,441.87 ",1419,32,3,9.38%," $13,135 "," $(6,307)",,,,
278,5/26/21,google_hot,search,89459845,20327," $1,380.13 ",531,2,0,0.00%, $-   ," $(1,380)",,,,
279,5/26/21,google_wide,search,127823,270916," $4,688.98 ",968,10,0,0.00%," $1,840 "," $(2,849)",,,,
280,5/26/21,youtube_blogger,influencer,10934,156151," $42,908.78 ",2352,87,14,16.09%," $130,078 "," $87,169 ",,,,
281,5/26/21,instagram_tier1,social,9034945,202355," $10,083.59 ",1489,31,4,12.90%," $30,997 "," $20,913 ",,,,
282,5/26/21,instagram_tier2,social,983498,591602," $1,950.10 ",2970,74,1,1.35%," $1,811 ", $(139),,,,
283,5/26/21,facebook_retargeting,social,4387490,4862, $861.51 ,166,3,0,0.00%," $5,761 "," $4,899 ",,,,
284,5/26/21,facebook_lal,social,544756,59097, $369.95 ,679,0,0,0.00%, $-   , $(370),,,,
285,5/26/21,instagram_blogger,influencer,374754,170262," $13,853.86 ",1406,39,5,12.82%," $28,150 "," $14,296 ",,,,
286,5/26/21,banner_partner,media,39889,19072314," $9,154.29 ",2416,21,3,14.29%," $13,423 "," $4,269 ",,,,
287,5/27/21,facebook_tier1,social,349043,178126," $4,875.65 ",251,9,0,0.00%," $5,011 ", $135 ,,,,
288,5/27/21,facebOOK_tier2,social,348934,56537," $2,798.55 ",380,11,0,0.00%, $-   ," $(2,799)",,,,
289,5/27/21,google_hot,search,89459845,3822," $1,880.45 ",80,2,0,0.00%, $-   ," $(1,880)",,,,
290,5/27/21,google_wide,search,127823,41167," $1,418.79 ",262,5,0,0.00%, $-   ," $(1,419)",,,,
291,5/27/21,youtube_blogger,influencer,10934,49927," $5,818.68 ",385,12,3,25.00%," $26,588 "," $20,769 ",,,,
292,5/27/21,instagram_tier1,social,9034945,51498," $1,885.50 ",247,5,0,0.00%," $6,841 "," $4,956 ",,,,
293,5/27/21,instagram_tier2,social,983498,85009, $277.88 ,573,3,0,0.00%, $-   , $(278),,,,
294,5/27/21,facebook_retargeting,social,4387490,740, $233.89 ,19,0,0,0.00%, $-   , $(234),,,,
295,5/27/21,facebook_lal,social,544756,14924," $3,087.37 ",103,2,0,0.00%, $-   ," $(3,087)",,,,
296,5/27/21,instagram_blogger,influencer,374754,26699," $4,179.42 ",343,6,1,16.67%," $5,053 ", $874 ,,,,
297,5/27/21,banner_partner,media,39889,156966," $3,277.55 ",432,9,0,0.00%," $3,827 ", $549 ,,,,
298,5/28/21,facebook_tier1,social,349043,94467," $6,387.99 ",526,10,0,0.00%," $4,194 "," $(2,194)",,,,
299,5/28/21,facebOOK_tier2,social,348934,149788," $10,289.68 ",663,13,0,0.00%," $4,797 "," $(5,493)",,,,
300,5/28/21,google_hot,search,89459845,12708," $3,655.51 ",199,5,0,0.00%," $9,655 "," $5,999 ",,,,
301,5/28/21,google_wide,search,127823,60782, $421.38 ,511,0,0,0.00%, $-   , $(421),,,,
302,5/28/21,youtube_blogger,influencer,10934,120467," $11,770.01 ",811,19,4,21.05%," $42,669 "," $30,899 ",,,,
303,5/28/21,instagram_tier1,social,9034945,71339," $5,594.81 ",463,13,1,7.69%," $6,213 ", $618 ,,,,
304,5/28/21,instagram_tier2,social,983498,719469, $649.14 ,977,4,0,0.00%, $-   , $(649),,,,
305,5/28/21,facebook_retargeting,social,4387490,1961, $189.04 ,60,0,0,0.00%, $-   , $(189),,,,
306,5/28/21,facebook_lal,social,544756,28681," $6,554.72 ",199,5,1,20.00%," $1,254 "," $(5,301)",,,,
307,5/28/21,instagram_blogger,influencer,374754,95649," $5,352.92 ",536,9,1,11.11%," $4,942 ", $(411),,,,
308,5/28/21,banner_partner,media,39889,9992301," $5,511.79 ",850,20,1,5.00%," $5,773 ", $261 ,,,,
1,6/1/21,facebook_tier1,social,349043,125302," $8,566.75 ",1290,15,0,0.00%," $5,076 "," $(3,491)",,,,
2,6/1/21,facebOOK_tier2,social,348934,199753," $19,108.55 ",1815,49,3,6.12%," $17,031 "," $(2,078)",,,,
3,6/1/21,google_hot,search,89459845,21991," $5,164.80 ",484,10,0,0.00%," $7,436 "," $2,271 ",,,,
4,6/1/21,google_wide,search,127823,159879," $6,011.48 ",1344,22,1,4.55%," $2,361 "," $(3,650)",,,,
5,6/1/21,youtube_blogger,influencer,10934,228603," $26,007.10 ",2523,39,10,25.64%," $94,567 "," $68,560 ",,,,
6,6/1/21,instagram_tier1,social,9034945,392355," $9,940.19 ",1155,26,2,7.69%," $15,270 "," $5,330 ",,,,
7,6/1/21,instagram_tier2,social,983498,497743," $3,173.73 ",2825,98,0,0.00%," $2,131 "," $(1,043)",,,,
8,6/1/21,facebook_retargeting,social,4387490,6534," $1,184.36 ",124,3,1,33.33%," $5,558 "," $4,374 ",,,,
9,6/1/21,facebook_lal,social,544756,56388," $13,989.40 ",687,11,2,18.18%," $3,815 "," $(10,174)",,,,
10,6/1/21,instagram_blogger,influencer,374754,132968," $22,364.41 ",1749,48,7,14.58%," $36,628 "," $14,264 ",,,,
11,6/1/21,banner_partner,media,39889,17074907, $785.72 ,2477,3,0,0.00%, $-   , $(786),,,,
12,6/2/21,facebook_tier1,social,349043,546240," $17,985.60 ",2308,54,3,5.56%," $20,868 "," $2,882 ",,,,
13,6/2/21,facebOOK_tier2,social,348934,931177," $2,160.86 ",2867,9,0,0.00%, $-   ," $(2,161)",,,,
14,6/2/21,google_hot,search,89459845,40692," $11,958.79 ",922,15,3,20.00%," $23,102 "," $11,143 ",,,,
15,6/2/21,google_wide,search,127823,374262," $17,072.68 ",2299,39,4,10.26%," $10,423 "," $(6,650)",,,,
16,6/2/21,youtube_blogger,influencer,10934,512087," $39,928.51 ",3756,92,15,16.30%," $120,173 "," $80,244 ",,,,
17,6/2/21,instagram_tier1,social,9034945,614119," $28,372.01 ",3218,45,7,15.56%," $45,796 "," $17,424 ",,,,
18,6/2/21,instagram_tier2,social,983498,1113992," $1,386.34 ",5480,14,0,0.00%, $-   ," $(1,386)",,,,
19,6/2/21,facebook_retargeting,social,4387490,11882, $160.56 ,246,0,0,0.00%, $-   , $(161),,,,
20,6/2/21,facebook_lal,social,544756,91791," $7,492.38 ",1220,7,1,14.29%, $978 ," $(6,514)",,,,
21,6/2/21,instagram_blogger,influencer,374754,275273," $11,959.08 ",2768,22,2,9.09%," $11,973 ", $14 ,,,,
22,6/2/21,banner_partner,media,39889,44173165," $49,527.51 ",3540,98,15,15.31%," $54,018 "," $4,490 ",,,,
23,6/3/21,facebook_tier1,social,349043,2573346," $63,292.89 ",6070,97,12,12.37%," $77,454 "," $14,161 ",,,,
24,6/3/21,facebOOK_tier2,social,348934,1231825," $73,442.50 ",9012,186,9,4.84%," $63,020 "," $(10,423)",,,,
25,6/3/21,google_hot,search,89459845,118143," $64,339.75 ",2857,67,13,19.40%," $98,958 "," $34,618 ",,,,
26,6/3/21,google_wide,search,127823,4966878," $42,428.03 ",6517,166,11,6.63%," $40,668 "," $(1,760)",,,,
27,6/3/21,youtube_blogger,influencer,10934,1196971," $222,661.29 ",12839,496,91,18.35%," $767,925 "," $545,264 ",,,,
28,6/3/21,instagram_tier1,social,9034945,1807086," $59,022.11 ",7739,139,16,11.51%," $87,701 "," $28,679 ",,,,
29,6/3/21,instagram_tier2,social,983498,3130973," $103,501.77 ",13151,491,42,8.55%," $123,660 "," $20,158 ",,,,
30,6/3/21,facebook_retargeting,social,4387490,28454," $5,666.41 ",1050,17,3,17.65%," $25,060 "," $19,394 ",,,,
31,6/3/21,facebook_lal,social,544756,259744," $88,795.26 ",2891,79,9,11.39%," $5,933 "," $(82,862)",,,,
32,6/3/21,instagram_blogger,influencer,374754,758164," $160,236.94 ",7306,389,42,10.80%," $232,982 "," $72,745 ",,,,
33,6/3/21,banner_partner,media,39889,101031362," $35,111.50 ",11470,81,14,17.28%," $57,677 "," $22,566 ",,,,
34,6/4/21,facebook_tier1,social,349043,2081830," $160,059.27 ",9576,186,36,19.35%," $169,632 "," $9,573 ",,,,
35,6/4/21,facebOOK_tier2,social,348934,3770815," $101,752.74 ",12006,158,15,9.49%," $92,362 "," $(9,391)",,,,
36,6/4/21,google_hot,search,89459845,233281," $46,792.66 ",3698,58,7,12.07%," $75,768 "," $28,975 ",,,,
37,6/4/21,google_wide,search,127823,1521911," $65,252.33 ",10711,199,14,7.04%," $58,961 "," $(6,291)",,,,
38,6/4/21,youtube_blogger,influencer,10934,2277734," $186,277.97 ",21136,415,76,18.31%," $533,300 "," $347,022 ",,,,
39,6/4/21,instagram_tier1,social,9034945,1513148," $121,542.03 ",11485,236,27,11.44%," $156,797 "," $35,255 ",,,,
40,6/4/21,instagram_tier2,social,983498,3336733," $36,842.69 ",16996,368,10,2.72%," $28,099 "," $(8,744)",,,,
41,6/4/21,facebook_retargeting,social,4387490,44849, $938.91 ,1005,3,0,0.00%," $4,291 "," $3,352 ",,,,
42,6/4/21,facebook_lal,social,544756,508812," $123,801.32 ",4734,75,12,16.00%," $6,137 "," $(117,664)",,,,
43,6/4/21,instagram_blogger,influencer,374754,1031011," $158,423.89 ",12688,264,32,12.12%," $233,675 "," $75,251 ",,,,
44,6/4/21,banner_partner,media,39889,43353333," $170,183.25 ",17070,350,68,19.43%," $191,200 "," $21,017 ",,,,
45,6/5/21,facebook_tier1,social,349043,3401845," $96,860.50 ",11067,147,16,10.88%," $68,974 "," $(27,887)",,,,
46,6/5/21,facebOOK_tier2,social,348934,3506495," $311,601.73 ",13249,277,49,17.69%," $193,692 "," $(117,910)",,,,
47,6/5/21,google_hot,search,89459845,280641," $96,699.34 ",5064,125,21,16.80%," $207,670 "," $110,971 ",,,,
48,6/5/21,google_wide,search,127823,11676929," $56,797.92 ",9629,128,12,9.38%," $55,614 "," $(1,184)",,,,
49,6/5/21,youtube_blogger,influencer,10934,1912433," $503,601.70 ",19497,791,169,21.37%," $1,299,285 "," $795,683 ",,,,
50,6/5/21,instagram_tier1,social,9034945,8812376," $295,536.77 ",13683,520,64,12.31%," $455,393 "," $159,856 ",,,,
51,6/5/21,instagram_tier2,social,983498,4986328," $15,285.70 ",27835,726,3,0.41%," $6,348 "," $(8,938)",,,,
52,6/5/21,facebook_retargeting,social,4387490,45291," $6,230.59 ",1341,30,5,16.67%," $25,508 "," $19,277 ",,,,
53,6/5/21,facebook_lal,social,544756,522672," $223,972.38 ",6737,113,22,19.47%," $8,631 "," $(215,341)",,,,
54,6/5/21,instagram_blogger,influencer,374754,2198826," $30,555.92 ",17154,50,6,12.00%," $44,947 "," $14,391 ",,,,
55,6/5/21,banner_partner,media,39889,8788249," $427,348.68 ",18671,782,122,15.60%," $441,781 "," $14,432 ",,,,
56,6/6/21,facebook_tier1,social,349043,302076," $47,204.77 ",2247,63,8,12.70%," $53,364 "," $6,159 ",,,,
57,6/6/21,facebOOK_tier2,social,348934,471906," $67,791.90 ",2646,106,9,8.49%," $41,234 "," $(26,558)",,,,
58,6/6/21,google_hot,search,89459845,49244," $7,329.34 ",784,11,1,9.09%," $7,991 ", $662 ,,,,
59,6/6/21,google_wide,search,127823,413789," $20,339.40 ",2396,44,5,11.36%," $13,487 "," $(6,852)",,,,
60,6/6/21,youtube_blogger,influencer,10934,447143," $82,459.83 ",3630,151,22,14.57%," $183,163 "," $100,703 ",,,,
61,6/6/21,instagram_tier1,social,9034945,422619," $3,192.93 ",2940,13,0,0.00%," $5,519 "," $2,326 ",,,,
62,6/6/21,instagram_tier2,social,983498,1523793," $10,588.83 ",5625,102,4,3.92%," $10,883 ", $294 ,,,,
63,6/6/21,facebook_retargeting,social,4387490,10443," $1,230.86 ",310,5,1,20.00%," $5,639 "," $4,408 ",,,,
64,6/6/21,facebook_lal,social,544756,113358," $33,507.74 ",1402,19,3,15.79%," $7,125 "," $(26,383)",,,,
65,6/6/21,instagram_blogger,influencer,374754,331721," $9,091.01 ",3019,20,1,5.00%," $8,939 ", $(152),,,,
66,6/6/21,banner_partner,media,39889,42024651," $41,818.49 ",4155,73,9,12.33%," $43,654 "," $1,836 ",,,,
67,6/7/21,facebook_tier1,social,349043,530157," $31,369.36 ",2201,42,4,9.52%," $27,204 "," $(4,165)",,,,
68,6/7/21,facebOOK_tier2,social,348934,739567," $39,034.26 ",3422,69,5,7.25%," $28,009 "," $(11,025)",,,,
69,6/7/21,google_hot,search,89459845,50553," $7,149.07 ",750,14,1,7.14%," $15,820 "," $8,671 ",,,,
70,6/7/21,google_wide,search,127823,1057300," $20,403.03 ",2207,44,5,11.36%," $20,110 ", $(293),,,,
71,6/7/21,youtube_blogger,influencer,10934,583395," $34,336.82 ",3621,70,15,21.43%," $98,258 "," $63,921 ",,,,
72,6/7/21,instagram_tier1,social,9034945,1218865," $38,684.40 ",2400,107,10,9.35%," $65,836 "," $27,152 ",,,,
73,6/7/21,instagram_tier2,social,983498,555872," $6,726.84 ",4944,161,2,1.24%," $4,302 "," $(2,425)",,,,
74,6/7/21,facebook_retargeting,social,4387490,9051," $3,145.00 ",238,6,1,16.67%," $4,409 "," $1,264 ",,,,
75,6/7/21,facebook_lal,social,544756,141605," $8,771.91 ",1171,5,1,20.00%," $1,131 "," $(7,641)",,,,
76,6/7/21,instagram_blogger,influencer,374754,297737," $39,871.10 ",2669,85,13,15.29%," $76,747 "," $36,876 ",,,,
77,6/7/21,banner_partner,media,39889,3334300," $70,245.24 ",4291,164,26,15.85%," $88,199 "," $17,954 ",,,,
78,6/8/21,facebook_tier1,social,349043,406722," $21,826.24 ",2354,41,5,12.20%," $19,381 "," $(2,445)",,,,
79,6/8/21,facebOOK_tier2,social,348934,398043," $28,305.37 ",2715,77,4,5.19%," $30,739 "," $2,434 ",,,,
80,6/8/21,google_hot,search,89459845,57382," $8,220.10 ",887,20,2,10.00%," $16,560 "," $8,340 ",,,,
81,6/8/21,google_wide,search,127823,408026," $19,376.81 ",2671,40,4,10.00%," $18,164 "," $(1,213)",,,,
82,6/8/21,youtube_blogger,influencer,10934,704551," $39,977.83 ",4966,91,12,13.19%," $99,836 "," $59,858 ",,,,
83,6/8/21,instagram_tier1,social,9034945,435006, $282.52 ,2216,0,0,0.00%, $-   , $(283),,,,
84,6/8/21,instagram_tier2,social,983498,1203661," $2,047.77 ",4187,108,0,0.00%," $1,806 ", $(242),,,,
